"symbol","model","eval_set","rmse","rsq","last_refreshed"
"CELR","lm","holdout",1.55108791445632,0.274897611919865,"2022-07-18 13:30:40"
"CELR","lm","test",1.17539392111968,0.466207846381188,"2022-07-18 13:30:40"
"CELR","nnet","holdout",1.37224820994092,0.722351030213442,"2022-07-18 13:30:40"
"CELR","nnet","test",2.84390146021563,0.0932774438644435,"2022-07-18 13:30:40"
"CELR","pcr","holdout",1.48308951380196,0.740788425112978,"2022-07-18 13:30:40"
"CELR","pcr","test",1.51350189151057,0.253968526427392,"2022-07-18 13:30:40"
"CELR","rf","holdout",3.1497550930072,0.529292702104976,"2022-07-18 13:30:40"
"CELR","rf","test",2.6575382962661,0.0912826460622611,"2022-07-18 13:30:40"
"CELR","xgb","holdout",2.90267042458367,0.38246951743843,"2022-07-18 13:30:40"
"CELR","xgb","test",3.1162281918782,0.0847740823506479,"2022-07-18 13:30:40"
"CHZ","lm","holdout",1.17169543022191,0.0890064871143092,"2022-07-18 13:30:40"
"CHZ","lm","test",0.887101622793501,0.635874262453766,"2022-07-18 13:30:40"
"CHZ","nnet","holdout",2.13783956580169,0.180246029102314,"2022-07-18 13:30:40"
"CHZ","nnet","test",1.67886996172116,0.0925852767168172,"2022-07-18 13:30:40"
"CHZ","pcr","holdout",1.23595092030001,0.0105905480881593,"2022-07-18 13:30:40"
"CHZ","pcr","test",1.22887014937272,0.197135781869627,"2022-07-18 13:30:40"
"CHZ","rf","holdout",2.22909839680461,0.19417922939873,"2022-07-18 13:30:40"
"CHZ","rf","test",1.59140815132542,0.146988977443103,"2022-07-18 13:30:40"
"CHZ","xgb","holdout",1.88306294432132,0.0370987040165216,"2022-07-18 13:30:40"
"CHZ","xgb","test",1.66549057951872,0.0865384565442816,"2022-07-18 13:30:40"
"CROOLD","lm","holdout",0.811450702360034,0.610029382548143,"2022-07-18 13:30:40"
"CROOLD","lm","test",0.696399158533647,0.48897496500248,"2022-07-18 13:30:40"
"CROOLD","nnet","holdout",1.57434285304715,0.326871420934552,"2022-07-18 13:30:40"
"CROOLD","nnet","test",1.59462699998282,0.0816203531574775,"2022-07-18 13:30:40"
"CROOLD","pcr","holdout",0.923437055185993,0.661060843936994,"2022-07-18 13:30:40"
"CROOLD","pcr","test",1.0444934642125,0.129034128417305,"2022-07-18 13:30:40"
"CROOLD","rf","holdout",1.95617078799247,0.170490327986188,"2022-07-18 13:30:40"
"CROOLD","rf","test",1.60524509591708,0.0563975020857773,"2022-07-18 13:30:40"
"CROOLD","xgb","holdout",1.60434376635123,0.0150114818491509,"2022-07-18 13:30:40"
"CROOLD","xgb","test",1.99629441265376,0.0403567186115292,"2022-07-18 13:30:40"
"DASH","lm","holdout",0.891583425478144,0.675128892558607,"2022-07-18 13:30:40"
"DASH","lm","test",0.811939593451388,0.474160707254837,"2022-07-18 13:30:40"
