"GRTinETH","GRTinUSD","activeDelegationCount","activeDelegatorCount","arbitrator","channelDisputeEpochs","curationPercentage","curationTaxPercentage","curatorCount","currentEpoch","defaultReserveRatio","delegationCount","delegationParametersCooldown","delegationRatio","delegationTaxPercentage","delegationUnbondingPeriod","delegatorCount","epochCount","epochLength","fishermanRewardPercentage","indexerCount","indexingSlashingPercentage","isPartialPaused","isPaused","lastLengthUpdateBlock","lastLengthUpdateEpoch","lastRunEpoch","maxAllocationEpochs","minimumCurationDeposit","minimumDisputeDeposit","minimumIndexerStake","networkGRTIssuance","ownerTaxPercentage","protocolFeePercentage","querySlashingPercentage","rebateRatio","stakedIndexersCount","subgraphAvailabilityOracle","subgraphCount","subgraphDeploymentCount","thawingPeriod","totalCuratorQueryFees","totalDelegatedTokens","totalDelegatorQueryFeeRebates","totalGRTBurned","totalGRTMinted","totalIndexerQueryFeeRebates","totalIndexerQueryFeesCollected","totalIndexingDelegatorRewards","totalIndexingIndexerRewards","totalIndexingRewards","totalQueryFees","totalSupply","totalTaxedQueryFees","totalTokensAllocated","totalTokensClaimable","totalTokensSignalled","totalTokensStaked","totalUnclaimedQueryFeeRebates","totalUnstakedTokensLocked","date_utc","date_time_utc"
"0","0",10965,8745,"0xe1fdd398329c6b74c14cf19100316f0826a492d3",7,100000,10000,2564,444,500000,16397,0,16,5000,28,11677,444,6646,500000,249,25000,0,0,11446768,0,0,28,"1000000000000000000","10000000000000000000000","100000000000000000000000","1000000012184945188",500000,10000,25000,"0.77",161,"0xfa872097b0968647fc5da4e16e6fb5d91aaaa2c0",360,406,186092,"26527905811024361757367","1685320534929613340033552730","84677846366933400342048","18279515056542211037328282","10344328467872881867098697007","70611816441034916808286","245744364016618231255175","198830453554130222022618093","145498014318751645076078914","344328467872881867098697007","281815901958006979986992","10326048952816339656061368725","9543632130364386974450","2746679422258993270730000000","0","3281601889428249723172298","1066542433374519808543212119","90454701208649914104841","79510969503852516705540402",2022-03-16,"2022-03-16 20:00:09"
"0","0",10964,8745,"0xe1fdd398329c6b74c14cf19100316f0826a492d3",7,100000,10000,2564,444,500000,16397,0,16,5000,28,11677,444,6646,500000,249,25000,0,0,11446768,0,0,28,"1000000000000000000","10000000000000000000000","100000000000000000000000","1000000012184945188",500000,10000,25000,"0.77",161,"0xfa872097b0968647fc5da4e16e6fb5d91aaaa2c0",360,406,186092,"26527905811024361757367","1685309057262914568640365660","84677846366933400342048","18279515056542211037328282","10344475910625863527341057772","70611816441034916808286","245744364016618231255175","198954372553087423281611412","145521538072776104059446360","344475910625863527341057772","281815901958006979986992","10326196395569321316303729490","9543632130364386974450","2759035025258993270730000000","0","3281601889428249723172298","1066542433374519808543212119","90454701208649914104841","79510969503852516705540402",2022-03-16,"2022-03-16 21:00:09"
"0","0",10963,8744,"0xe1fdd398329c6b74c14cf19100316f0826a492d3",7,100000,10000,2564,444,500000,16397,0,16,5000,28,11677,444,6646,500000,249,25000,0,0,11446768,0,0,28,"1000000000000000000","10000000000000000000000","100000000000000000000000","1000000012184945188",500000,10000,25000,"0.77",161,"0xfa872097b0968647fc5da4e16e6fb5d91aaaa2c0",360,406,186092,"26527905811024361757367","1685275657492614823609245296","84677846366933400342048","18279515056542211037328282","10344533509343913043731211053","70611816441034916808286","245744364016618231255175","198995098191427555118839504","145538411152485488612371549","344533509343913043731211053","281815901958006979986992","10326253994287370832693882771","9543632130364386974450","2761854411258993270730000000","0","3281601889428249723172298","1066542433374519808543212119","90454701208649914104841","79890969503852516705540402",2022-03-16,"2022-03-16 22:00:08"
"0","0",10963,8744,"0xe1fdd398329c6b74c14cf19100316f0826a492d3",7,100000,10000,2564,444,500000,16397,0,16,5000,28,11677,444,6646,500000,249,25000,0,0,11446768,0,0,28,"1000000000000000000","10000000000000000000000","100000000000000000000000","1000000012184945188",500000,10000,25000,"0.77",161,"0xfa872097b0968647fc5da4e16e6fb5d91aaaa2c0",360,406,186092,"26527905811024361757367","1685259439546414823609239299","84677846366933400342048","18279538242742211037328282","10344561996592569497085320967","70611816441034916808286","245744364016618231255175","199019040441997114622567955","145542956150572382462753012","344561996592569497085320967","281815901958006979986992","10326282458349827286047992685","9543632130364386974450","2763306555258993270730000000","0","3281601889428249723172298","1066542433374519808543212119","90454701208649914104841","79890969503852516705540402",2022-03-16,"2022-03-16 23:00:08"
"0","0",10963,8744,"0xe1fdd398329c6b74c14cf19100316f0826a492d3",7,100000,10000,2564,444,500000,16397,0,16,5000,28,11677,444,6646,500000,249,25000,0,0,11446768,0,0,28,"1000000000000000000","10000000000000000000000","100000000000000000000000","1000000012184945188",500000,10000,25000,"0.77",161,"0xfa872097b0968647fc5da4e16e6fb5d91aaaa2c0",360,406,186092,"26527905811024361757367","1685230273546414823609228823","84677846366933400342048","18279538242742211037328282","10344564298447358289330343342","70611816441034916808286","245744364016618231255175","199020907126534376116084360","145543391320823913214258982","344564298447358289330343342","281815901958006979986992","10326284760204616078293015060","9543632130364386974450","2763308857258993270730000000","0","3281601889428249723172298","1066542868544771339294718089","90454701208649914104841","79890969503852516705540402",2022-03-17,"2022-03-17 00:00:11"
"0","0",10963,8744,"0xe1fdd398329c6b74c14cf19100316f0826a492d3",7,100000,10000,2564,444,500000,16397,0,16,5000,28,11677,444,6646,500000,249,25000,0,0,11446768,0,0,28,"1000000000000000000","10000000000000000000000","100000000000000000000000","1000000012184945188",500000,10000,25000,"0.77",161,"0xfa872097b0968647fc5da4e16e6fb5d91aaaa2c0",360,406,186092,"26527905811024361757367","1685230273546414823609228823","84677846366933400342048","18279538242742211037328282","10344564298447358289330343342","70611816441034916808286","245744364016618231255175","199020907126534376116084360","145543391320823913214258982","344564298447358289330343342","281815901958006979986992","10326284760204616078293015060","9543632130364386974450","2763308857258993270730000000","0","3281601889428249723172298","1066542868544771339294718089","90454701208649914104841","79890969503852516705540402",2022-03-17,"2022-03-17 01:00:08"
"0","0",10963,8744,"0xe1fdd398329c6b74c14cf19100316f0826a492d3",7,100000,10000,2564,444,500000,16397,0,16,5000,28,11677,444,6646,500000,249,25000,0,0,11446768,0,0,28,"1000000000000000000","10000000000000000000000","100000000000000000000000","1000000012184945188",500000,10000,25000,"0.77",161,"0xfa872097b0968647fc5da4e16e6fb5d91aaaa2c0",360,406,186092,"26527905811024361757367","1685230273546414823609228823","84677846366933400342048","18279538242742211037328282","10344564298447358289330343342","70611816441034916808286","245744364016618231255175","199020907126534376116084360","145543391320823913214258982","344564298447358289330343342","281815901958006979986992","10326284760204616078293015060","9543632130364386974450","2763308857258993270730000000","0","3281601889428249723172298","1066542868544771339294718089","90454701208649914104841","79890969503852516705540402",2022-03-17,"2022-03-17 02:00:08"
"0","0",10964,8744,"0xe1fdd398329c6b74c14cf19100316f0826a492d3",7,100000,10000,2564,444,500000,16398,0,16,5000,28,11677,444,6646,500000,249,25000,0,0,11446768,0,0,28,"1000000000000000000","10000000000000000000000","100000000000000000000000","1000000012184945188",500000,10000,25000,"0.77",161,"0xfa872097b0968647fc5da4e16e6fb5d91aaaa2c0",360,406,186092,"26527905811024361757367","1685239931016414823609228823","84677846366933400342048","18279593935412306905564588","10344564495945756685585699137","70611816441034916808286","245744364016618231255175","199020907126534376116084360","145543588819222309469614777","344564495945756685585699137","281815901958006979986992","10326284902010344378680134549","9543632130364386974450","2763308852258993270730000000","0","3281594726758153854935992","1066543066043169735550073884","90454701208649914104841","79890969503852516705540402",2022-03-17,"2022-03-17 03:00:10"
"0","0",10965,8745,"0xe1fdd398329c6b74c14cf19100316f0826a492d3",7,100000,10000,2564,444,500000,16399,0,16,5000,28,11678,444,6646,500000,249,25000,0,0,11446768,0,0,28,"1000000000000000000","10000000000000000000000","100000000000000000000000","1000000012184945188",500000,10000,25000,"0.77",161,"0xfa872097b0968647fc5da4e16e6fb5d91aaaa2c0",360,406,186092,"26527905811024361757367","1685275443307218234559228094","84677846366933400342048","18279802539888705955564588","10344802998963000040697700495","70611816441034916808286","245744364016618231255175","199210070547594563869355776","145592928415405476828344719","344802998963000040697700495","281815901958006979986992","10326523196423111334742135907","9543632130364386974450","2725821194258993270730000000","0","3281594726758153854935992","1066543066043169735550073884","90454701208649914104841","79890969503852516705540402",2022-03-17,"2022-03-17 04:00:07"
"0","0",10966,8746,"0xe1fdd398329c6b74c14cf19100316f0826a492d3",7,100000,10000,2564,444,500000,16400,0,16,5000,28,11679,444,6646,500000,249,25000,0,0,11446768,0,0,28,"1000000000000000000","10000000000000000000000","100000000000000000000000","1000000012184945188",500000,10000,25000,"0.77",161,"0xfa872097b0968647fc5da4e16e6fb5d91aaaa2c0",360,406,186092,"26527905811024361757367","1685276135001231668015649179","84677846366933400342048","18280262427799429892969451","10345289803316273081331418538","70611816441034916808286","245744364016618231255175","199604190702201423293509302","145685612614071658037909236","345289803316273081331418538","281815901958006979986992","10327009540888473651438449087","9543632130364386974450","2803989387258993270730000000","0","3265599339070424811086413","1066543066043169735550073884","90454701208649914104841","79890969503852516705540402",2022-03-17,"2022-03-17 05:00:09"
